playerid,yearid,stint,teamid,lgid,games,ab,runs,hits,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
zarilal01,1953,1,BOS,AL,57,67,11,13,2,0,0,4,0,1,14,13,,0,0,,3
zernigu01,1953,1,PHA,AL,147,556,85,158,21,3,42,108,4,0,57,79,,4,0,,12
aaronha01,1954,1,ML1,NL,122,468,58,131,27,6,13,69,2,2,28,39,,3,6,4,13
aberal01,1954,1,DET,AL,32,39,3,5,0,0,0,3,0,0,2,17,,0,3,1,1
abramca01,1954,1,PIT,NL,17,42,6,6,1,1,0,2,0,0,10,9,,0,0,0,2
abramca01,1954,2,BAL,AL,115,423,67,124,22,7,6,25,1,4,72,67,,4,6,1,5
adamsbo03,1954,1,CIN,NL,110,390,69,105,25,6,3,23,2,5,55,46,,3,4,2,4
adcocjo01,1954,1,ML1,NL,133,500,73,154,27,5,23,87,1,4,44,58,,3,11,4,7
agganha01,1954,1,BOS,AL,132,434,54,109,13,8,11,57,6,3,47,57,,0,7,5,6
alliega01,1954,1,PIT,NL,121,418,38,83,8,6,3,30,1,1,56,84,,2,3,3,3
alstoto01,1954,1,SLN,NL,66,244,28,60,14,2,4,34,3,5,24,41,,2,0,1,6
amalfjo01,1954,1,NY1,NL,9,5,2,0,0,0,0,0,0,0,0,4,,0,0,0,0
amorosa01,1954,1,BRO,NL,79,263,44,72,18,6,9,34,1,4,31,24,,1,3,0,4
antonjo02,1954,1,NY1,NL,39,98,6,16,0,0,2,9,0,0,4,25,,0,4,0,2
ashburi01,1954,1,PHI,NL,153,559,111,175,16,8,1,41,11,8,125,46,,4,14,1,3
astrojo01,1954,1,PHA,AL,77,226,22,50,8,1,1,23,0,0,21,19,,3,2,0,2
atwelto01,1954,1,PIT,NL,96,287,36,83,8,4,3,26,2,3,43,21,,3,4,3,11
avilabo01,1954,1,CLE,AL,143,555,112,189,27,2,15,67,9,7,59,31,,1,19,4,9
baczefr01,1954,1,CIN,NL,29,42,1,3,0,0,0,0,0,0,1,19,,0,6,0,1
baileed01,1954,1,CIN,NL,73,183,21,36,2,3,9,20,1,0,35,34,,0,3,1,2
bakerfl01,1954,1,BOS,AL,21,20,1,4,2,0,0,3,0,0,0,1,,0,0,0,0
bakerfl01,1954,2,PHI,NL,23,22,0,5,0,0,0,0,0,0,5,4,,0,1,0,0
bakerge02,1954,1,CHN,NL,135,541,68,149,32,5,13,61,4,5,47,55,,2,9,4,12
bankser01,1954,1,CHN,NL,154,593,70,163,19,7,19,79,6,10,40,50,,7,5,4,11
battsma01,1954,1,DET,AL,12,21,1,6,1,0,0,5,0,0,2,4,,0,0,1,0
battsma01,1954,2,CHA,AL,55,158,16,36,7,1,3,19,0,1,17,15,,0,2,2,9
bauerha01,1954,1,NYA,AL,114,377,73,111,16,5,12,54,4,4,40,42,,0,3,3,5
baumhfr01,1954,1,CHN,NL,90,303,38,90,12,6,4,28,1,3,20,15,,1,1,2,5
beardra01,1954,1,SLN,NL,13,17,1,1,0,0,0,0,0,0,1,8,,0,0,0,0
belarwa01,1954,1,BRO,NL,11,9,0,2,0,0,0,1,0,0,2,3,,0,0,0,0
belarwa01,1954,2,DET,AL,88,250,27,58,7,1,11,24,1,0,33,34,,5,3,3,6
bellgu01,1954,1,CIN,NL,153,619,104,185,38,7,17,101,5,3,48,58,,4,5,8,13
berbelo01,1954,1,NYA,AL,5,5,1,2,0,0,0,3,0,0,1,1,,0,0,0,0
berrayo01,1954,1,NYA,AL,151,584,88,179,28,6,22,125,0,1,56,29,,4,1,7,9
berryne01,1954,1,BAL,AL,5,9,1,1,0,0,0,0,0,0,1,2,,0,0,0,0
bertore01,1954,1,DET,AL,54,37,13,6,2,0,1,2,1,0,5,9,,0,0,0,0
bickfve01,1954,1,BAL,AL,1,1,0,0,0,0,0,0,0,0,0,1,,0,0,0,0
bilkost01,1954,1,SLN,NL,8,14,1,2,0,0,0,1,0,0,3,1,,0,0,0,2
bilkost01,1954,2,CHN,NL,47,92,11,22,8,1,4,12,0,0,11,24,,0,0,0,6
bishoch01,1954,1,PHA,AL,22,33,1,4,1,0,0,0,0,0,0,15,,0,1,0,0
blackjo02,1954,1,BRO,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blyzkmi01,1954,1,BAL,AL,37,15,1,2,0,0,0,0,0,0,0,6,,0,1,0,0
bolgeji01,1954,1,CIN,NL,5,3,1,1,0,0,0,0,0,0,0,1,,0,0,0,0
bollifr01,1954,1,DET,AL,117,368,46,87,15,2,6,38,3,5,36,51,,0,6,3,5
bollimi01,1954,1,BOS,AL,113,370,42,92,20,3,6,36,2,4,47,55,,4,13,3,3
bollwdo01,1954,1,PHA,AL,103,268,35,60,15,3,5,24,1,0,35,33,,3,0,1,4
boonera01,1954,1,DET,AL,148,543,76,160,19,7,20,85,4,2,71,53,,2,2,4,18
borkobo01,1954,1,CIN,NL,73,162,13,43,12,1,1,19,0,2,8,18,,1,1,3,9
boydbo01,1954,1,CHA,AL,29,56,10,10,3,0,0,5,2,0,4,3,,0,1,0,3
brancra01,1954,1,DET,AL,17,13,2,4,1,0,0,1,0,0,2,3,,0,0,0,1
brancra01,1954,2,NYA,AL,5,4,1,2,0,0,0,0,0,0,0,0,,0,0,0,0
brazlal01,1954,1,SLN,NL,58,14,0,0,0,0,0,1,0,0,0,3,,0,0,1,1
breweto01,1954,1,BOS,AL,37,60,6,16,1,2,0,7,0,0,1,13,,0,2,0,3
brideji01,1954,1,BAL,AL,73,204,18,54,7,2,0,12,1,1,15,27,,1,1,1,5
bridgro01,1954,1,CIN,NL,53,52,4,12,1,0,0,2,0,1,7,7,,0,2,0,1
brosnji01,1954,1,CHN,NL,18,8,1,1,0,0,0,2,0,0,0,1,,0,0,0,0
brownbo03,1954,1,NYA,AL,28,60,5,13,1,0,1,7,0,1,8,3,,0,0,1,3
brownha01,1954,1,BOS,AL,40,24,1,3,1,0,0,3,0,0,3,6,,0,1,0,0
brutobi01,1954,1,ML1,NL,142,567,89,161,20,7,4,30,34,13,40,78,,4,8,0,3
buhlbo01,1954,1,ML1,NL,31,31,0,1,0,0,0,0,0,0,2,12,,0,0,0,0
bullage01,1954,1,DET,AL,4,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
burdele01,1954,1,ML1,NL,39,79,3,7,1,0,0,4,0,0,1,14,,2,5,2,0
burgesm01,1954,1,PHI,NL,108,345,41,127,27,5,4,46,1,5,42,11,,0,1,4,10
burgeto01,1954,1,SLN,NL,17,21,2,1,1,0,0,1,0,0,3,9,,0,0,0,0
burtsmo01,1954,1,PHA,AL,46,17,0,2,0,0,0,1,0,0,1,4,,0,0,0,1
busbyji01,1954,1,WS1,AL,155,628,83,187,22,7,7,80,17,2,43,56,,3,5,7,8
byrdha01,1954,1,NYA,AL,25,46,1,9,0,0,0,5,0,1,4,10,,0,3,0,1
byrneto01,1954,1,NYA,AL,7,19,2,7,4,1,0,6,0,0,0,3,,0,0,0,0
cainbo01,1954,1,CHA,AL,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0
caldesa01,1954,1,ML1,NL,22,29,3,11,2,0,0,5,0,0,4,4,,0,0,1,1
camparo01,1954,1,BRO,NL,111,397,43,82,14,3,19,51,1,4,42,49,,2,4,1,13
careyan01,1954,1,NYA,AL,122,411,60,124,14,6,8,65,5,5,43,38,,7,5,5,15
carrach01,1954,1,CHA,AL,155,620,106,158,28,3,12,62,7,6,85,67,,5,6,2,9
castipe01,1954,1,SLN,NL,5,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0
castlfo01,1954,1,NY1,NL,13,12,0,3,0,0,0,1,0,0,0,3,,1,1,0,1
cavarph01,1954,1,CHA,AL,71,158,21,50,6,0,3,24,4,0,26,12,,2,1,1,1
cervbo01,1954,1,NYA,AL,56,100,14,26,6,0,5,13,0,2,11,17,,0,0,1,3
chakabo01,1954,1,CLE,AL,3,3,0,1,0,0,0,0,0,0,1,0,,0,1,0,0
chakabo01,1954,2,BAL,AL,38,22,2,8,1,0,0,1,0,0,0,2,,0,2,0,1
churcbu01,1954,1,CHN,NL,8,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
clarkme01,1954,1,PHI,NL,83,233,26,56,9,7,1,24,0,1,17,21,,0,5,1,13
clevete01,1954,1,BOS,AL,25,14,2,3,1,0,0,0,0,0,0,5,,0,0,0,0
coangi01,1954,1,BAL,AL,94,265,29,74,11,1,2,20,9,4,16,17,,1,3,2,1
coleda01,1954,1,CHN,NL,19,28,1,6,0,0,1,4,0,0,2,4,,0,1,0,2
coledi01,1954,1,PIT,NL,138,486,40,131,22,5,1,40,0,0,41,48,,0,8,6,20
colemje01,1954,1,NYA,AL,107,300,39,65,7,1,3,21,3,0,26,29,,0,5,1,8
colemjo04,1954,1,BAL,AL,33,74,4,13,3,0,2,5,1,0,3,22,,0,4,0,2
collijo01,1954,1,NYA,AL,130,343,67,93,20,2,12,46,2,2,51,37,,0,4,0,5
colluja01,1954,1,CIN,NL,36,13,1,3,1,0,1,3,0,0,2,2,,0,2,0,0
commaji01,1954,1,PHI,NL,9,18,1,4,1,0,1,6,0,0,2,4,,0,0,0,0
conlege01,1954,1,ML1,NL,28,77,5,12,1,0,0,3,0,0,0,13,,0,3,0,2
consobi01,1954,1,BOS,AL,91,242,23,55,7,1,1,11,2,1,33,69,,2,1,1,4
consusa01,1954,1,CHA,AL,39,48,4,11,0,0,0,3,0,0,3,11,,0,4,0,2
coopewa01,1954,1,PIT,NL,14,15,0,3,2,0,0,1,0,0,2,1,,0,0,0,1
coopewa01,1954,2,CHN,NL,57,158,21,49,10,2,7,32,0,0,21,23,,2,0,0,7
corwial01,1954,1,NY1,NL,23,3,1,0,0,0,0,0,0,0,0,2,,0,0,0,0
courtcl01,1954,1,BAL,AL,122,397,25,107,18,3,4,37,2,1,30,7,,3,4,3,10
coxbi02,1954,1,BRO,NL,77,226,26,53,9,2,2,17,0,0,21,13,,0,3,2,8
crandde01,1954,1,ML1,NL,138,463,60,112,18,2,21,64,0,3,40,56,,3,6,2,14
cronera01,1954,1,ML1,NL,19,10,0,2,0,0,0,1,0,0,0,3,,0,0,0,0
cunnijo01,1954,1,SLN,NL,85,310,40,88,11,3,11,50,1,1,43,40,,2,1,0,3
darkal01,1954,1,NY1,NL,154,644,98,189,26,6,20,70,5,3,27,40,,5,12,5,16
darnebo01,1954,1,BRO,NL,6,2,0,0,0,0,0,0,0,0,0,0,,0,1,0,0
davisji01,1954,1,CHN,NL,46,32,3,2,0,0,0,0,0,0,7,22,,0,0,0,0
dealco01,1954,1,SLN,NL,33,20,4,2,1,0,1,3,0,0,1,7,,1,0,0,0
delsiji01,1954,1,DET,AL,122,371,39,92,24,2,6,38,4,4,49,38,,1,3,2,6
demaejo01,1954,1,PHA,AL,146,539,49,124,16,3,8,40,1,4,20,63,,3,3,7,10
dentesa01,1954,1,CLE,AL,68,169,18,45,7,1,1,19,0,0,14,4,,0,9,2,5
dicksmu01,1954,1,PHI,NL,40,79,4,15,2,0,0,5,0,0,2,9,,0,4,0,2
dierich01,1954,1,BAL,AL,128,418,35,108,14,1,2,29,3,7,56,57,,4,10,3,13
dietzro01,1954,1,WS1,AL,9,21,1,5,0,0,0,1,0,0,5,4,,0,0,0,1
ditmaar01,1954,1,PHA,AL,14,8,0,1,0,0,0,0,0,0,2,4,,0,1,0,0
dittmja01,1954,1,ML1,NL,66,192,22,47,8,0,6,20,0,1,19,17,,3,3,2,4
dixonso01,1954,1,WS1,AL,16,6,0,0,0,0,0,0,0,0,0,4,,0,0,0,0
dixonso01,1954,2,PHA,AL,38,28,2,7,2,0,0,2,0,0,2,9,,0,0,0,0
dobsojo01,1954,1,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dobyla01,1954,1,CLE,AL,153,577,94,157,18,4,32,126,3,1,85,94,,3,1,9,7
donovdi01,1954,1,DET,AL,2,1,0,0,0,0,0,0,0,0,0,1,,0,0,0,0
dorisha01,1954,1,CHA,AL,37,27,3,3,0,0,0,0,0,0,0,5,,0,2,0,1
drewska01,1954,1,PHI,NL,8,4,0,0,0,0,0,0,0,0,0,4,,0,0,0,0
drewska01,1954,2,CIN,NL,22,12,2,2,1,0,0,2,0,0,4,2,,0,1,1,0
dropowa01,1954,1,DET,AL,107,320,27,90,14,2,4,44,0,1,24,41,,0,6,4,13
durenry01,1954,1,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
durhajo02,1954,1,BAL,AL,10,40,4,9,0,0,1,3,0,0,4,7,,0,0,0,0
dyckji01,1954,1,CLE,AL,2,1,0,1,0,0,0,1,0,0,1,0,,0,0,0,0
eastelu01,1954,1,CLE,AL,6,6,0,1,0,0,0,0,0,0,0,2,,0,0,0,0
edwarbr01,1954,1,CHN,NL,4,3,1,0,0,0,0,1,0,0,2,2,,0,0,0,0
ennisde01,1954,1,PHI,NL,145,556,73,145,23,2,25,119,2,1,50,60,,2,1,11,23
erskica01,1954,1,BRO,NL,39,88,4,14,2,0,0,4,0,0,4,23,,0,5,1,2
escalni01,1954,1,CIN,NL,73,69,15,11,1,1,0,3,1,0,7,11,,0,0,1,1
eversho01,1954,1,BOS,AL,6,8,1,0,0,0,0,0,0,0,0,2,,0,0,0,0
eversho01,1954,2,NY1,NL,12,11,1,1,0,0,1,3,0,0,0,6,,0,0,0,0
eversho01,1954,3,DET,AL,30,60,5,11,4,0,0,5,1,0,5,8,,1,0,0,2
fainfe01,1954,1,CHA,AL,65,235,30,71,10,1,5,51,5,1,40,14,,1,1,5,2
fanniji01,1954,1,CHN,NL,11,38,2,7,0,0,0,1,0,0,1,7,,0,0,0,4
fellebo01,1954,1,CLE,AL,19,48,6,9,1,0,0,1,0,0,4,17,,0,3,0,1
finigji01,1954,1,PHA,AL,136,487,57,147,25,6,7,51,2,8,64,66,,0,6,3,17
fitzged01,1954,1,WS1,AL,115,360,33,104,13,5,4,40,0,1,33,22,,2,3,3,12
flanito01,1954,1,CHA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fondyde01,1954,1,CHN,NL,141,568,77,162,30,4,9,49,20,5,35,84,,1,2,4,9
fordwh01,1954,1,NYA,AL,34,62,7,10,1,0,0,7,0,0,9,15,,0,7,1,0
fornimi01,1954,1,CHA,AL,16,11,2,3,0,0,0,0,1,0,0,0,,0,1,0,1
fowlear01,1954,1,CIN,NL,40,60,3,6,0,0,0,2,0,0,9,19,,1,12,0,0
foxho01,1954,1,BAL,AL,38,16,1,4,1,0,0,1,0,0,0,1,,0,0,0,0
foxne01,1954,1,CHA,AL,155,631,111,201,24,8,2,47,16,9,51,12,,5,15,4,13
frazijo01,1954,1,SLN,NL,81,88,8,26,5,2,3,18,0,0,13,17,,1,0,1,1
fricama01,1954,1,PHA,AL,42,41,3,4,0,0,0,0,0,1,1,12,,0,6,0,1
fridlji01,1954,1,BAL,AL,85,240,25,59,8,5,4,36,0,1,21,41,,2,2,1,13
frienbo01,1954,1,PIT,NL,35,51,6,14,1,1,1,7,0,0,5,8,,0,1,0,2
furilca01,1954,1,BRO,NL,150,547,56,161,23,1,19,96,2,4,49,35,,5,3,3,17
garagjo01,1954,1,CHN,NL,63,153,16,43,5,0,5,21,0,0,28,12,,4,1,1,4
garagjo01,1954,2,NY1,NL,5,11,1,3,2,0,0,1,0,0,1,2,,0,0,1,0
garcich01,1954,1,BAL,AL,39,62,6,7,0,2,0,5,0,0,8,3,,0,0,1,0
garcimi01,1954,1,CLE,AL,45,81,5,11,0,0,0,4,0,0,6,22,,0,6,1,1
gardnbi02,1954,1,NY1,NL,62,108,10,23,5,0,1,7,0,1,6,19,,1,0,0,1
garvene01,1954,1,DET,AL,36,79,3,13,2,0,0,4,0,1,6,15,,0,5,0,0
gentrha01,1954,1,NY1,NL,5,4,0,1,0,0,0,1,0,0,1,0,,0,0,0,0
gernedi01,1954,1,BOS,AL,14,23,2,6,2,0,0,1,0,0,6,4,,0,1,0,2
gielpa01,1954,1,NY1,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gilliji01,1954,1,BRO,NL,146,607,107,171,28,8,13,52,8,7,76,30,,2,5,5,10
ginsbjo01,1954,1,CLE,AL,3,2,0,1,0,1,0,1,0,0,0,0,,1,0,0,0
glynnbi01,1954,1,CLE,AL,111,171,19,43,3,2,5,18,3,2,12,21,,0,0,2,4
gomezru01,1954,1,NY1,NL,49,81,11,14,1,0,2,6,0,2,0,8,,1,4,0,2
goodmbi01,1954,1,BOS,AL,127,489,71,148,25,4,1,36,3,3,51,15,,2,9,1,10
gordosi01,1954,1,PIT,NL,131,363,38,111,12,0,12,49,0,0,67,24,,0,8,9,10
gorinch01,1954,1,ML1,NL,5,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
gormato02,1954,1,NYA,AL,23,4,0,0,0,0,0,0,0,0,0,1,,0,0,0,0
grammal01,1954,1,SLN,NL,142,401,57,106,17,4,2,29,6,1,40,29,,5,4,5,12
grassmi01,1954,1,CLE,AL,4,6,1,2,0,0,1,1,0,0,1,1,,1,0,0,0
grayjo01,1954,1,PHA,AL,19,34,0,1,0,0,0,0,0,0,1,15,,0,1,0,0
grayte01,1954,1,DET,AL,19,22,0,1,0,0,0,0,0,0,0,4,,0,0,0,0
greasbi01,1954,1,SLN,NL,3,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
greenbo01,1954,1,PHI,NL,12,9,0,0,0,0,0,0,0,0,2,6,,0,1,0,0
greenji02,1954,1,CIN,NL,139,542,79,152,27,4,27,95,0,3,41,81,,0,3,4,18
grimbo01,1954,1,NYA,AL,37,70,3,10,0,0,1,9,0,0,2,26,,0,7,0,1
grissma01,1954,1,NY1,NL,56,32,3,5,0,0,0,1,0,0,2,11,,0,2,0,0
gromest01,1954,1,DET,AL,36,79,6,15,0,0,0,3,0,0,8,21,,1,10,0,0
grothjo01,1954,1,CHA,AL,125,422,41,116,20,0,7,60,3,9,42,37,,2,8,3,19
hackewa02,1954,1,CHN,NL,43,55,4,13,0,1,0,6,0,0,1,8,,0,3,0,1
haddiha01,1954,1,SLN,NL,61,93,16,18,4,2,0,4,2,0,5,11,,0,0,1,1
hallbi02,1954,1,PIT,NL,5,7,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
halldi01,1954,1,PIT,NL,112,310,38,74,8,4,2,27,3,0,33,46,,0,1,9,14
hamnegr01,1954,1,PHI,NL,152,596,83,178,39,11,13,89,1,2,53,44,,0,2,9,13
harmoch01,1954,1,CIN,NL,94,286,39,68,7,3,2,25,7,3,17,27,,1,4,6,3
harshja01,1954,1,CHA,AL,36,56,6,8,1,0,2,5,0,0,12,21,,0,3,1,1
hatfifr01,1954,1,DET,AL,81,218,31,64,12,0,2,25,4,2,28,24,,5,4,1,5
hattogr01,1954,1,CIN,NL,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
hattogr01,1954,2,CHA,AL,13,30,3,5,1,0,0,3,1,0,5,3,,0,0,1,1
hattogr01,1954,3,BOS,AL,99,302,40,85,12,3,5,33,1,1,58,25,,2,3,1,6
heardja01,1954,1,BAL,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hearnji01,1954,1,NY1,NL,29,45,2,5,1,0,1,3,0,0,3,17,,0,5,0,1
heganji01,1954,1,CLE,AL,139,423,56,99,12,7,11,40,0,1,34,48,,0,7,4,15
heldwo01,1954,1,NYA,AL,4,3,2,0,0,0,0,0,0,0,2,1,,0,0,0,0
hemusso01,1954,1,SLN,NL,124,214,43,65,15,3,2,27,5,1,55,27,,5,0,2,1
henlega01,1954,1,PIT,NL,14,30,7,9,1,0,1,2,0,0,4,4,,0,1,0,0
henrybi01,1954,1,BOS,AL,25,34,2,4,0,0,0,3,0,0,3,7,,0,0,0,0
herbera01,1954,1,DET,AL,42,17,5,3,0,1,1,3,0,0,2,4,,0,0,0,1
herrito01,1954,1,BOS,AL,14,8,1,1,0,0,0,0,0,0,0,4,,0,0,0,0
hetkijo01,1954,1,PIT,NL,58,9,1,2,0,0,0,1,0,0,0,0,,0,1,0,0
hoakdo01,1954,1,BRO,NL,88,261,41,64,9,5,7,26,8,3,25,39,,4,4,2,7
hoderme01,1954,1,WS1,AL,14,25,0,4,1,0,0,1,0,0,1,4,,0,0,0,0
hodgegi01,1954,1,BRO,NL,154,579,106,176,23,5,42,130,3,3,74,84,,1,5,19,13
hoeftbi01,1954,1,DET,AL,35,52,5,10,6,0,0,6,0,0,10,24,,0,0,1,1
hofmabo01,1954,1,NY1,NL,71,125,12,28,5,0,8,30,0,0,17,15,,1,3,2,3
hogueca01,1954,1,PIT,NL,3,3,0,0,0,0,0,0,0,0,0,1,,0,1,0,0
hoopebo01,1954,1,CLE,AL,17,5,0,0,0,0,0,0,0,0,0,1,,0,0,0,0
hoskida01,1954,1,CLE,AL,15,8,2,0,0,0,0,0,0,0,1,3,,0,0,0,0
houkra01,1954,1,NYA,AL,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
housefr03,1954,1,DET,AL,114,352,35,88,12,1,9,38,2,1,31,34,,1,1,7,7
houttar01,1954,1,CLE,AL,32,65,6,18,2,0,1,10,1,0,2,11,,0,8,1,1
hudsosi01,1954,1,BOS,AL,33,13,1,2,0,0,0,1,0,0,0,2,,0,0,0,1
hugheji02,1954,1,BRO,NL,60,16,3,3,0,0,0,0,0,0,0,3,,0,1,0,2
huntebi03,1954,1,BAL,AL,125,411,28,100,9,5,2,27,5,4,21,38,,2,13,4,14
hurdto01,1954,1,BOS,AL,16,3,0,1,0,0,0,0,0,0,1,0,,0,0,0,0
irvinmo01,1954,1,NY1,NL,135,432,62,113,13,3,19,64,7,4,70,23,,2,3,5,18
jablora01,1954,1,SLN,NL,152,611,80,181,33,3,12,104,9,4,49,42,,2,1,11,17
jacksra01,1954,1,CHN,NL,126,484,77,132,17,6,19,67,2,1,44,55,,2,9,4,9
jacksro01,1954,1,CHA,AL,40,93,10,26,4,0,4,10,2,1,6,20,,2,5,1,1
jacobsp01,1954,1,PHA,AL,132,508,63,131,11,1,0,26,17,3,60,22,,0,6,1,5
janowvi01,1954,1,PIT,NL,41,73,10,11,3,0,0,2,0,0,7,23,,1,3,0,0
jansela01,1954,1,NY1,NL,13,14,1,4,1,0,0,1,0,0,0,4,,0,0,0,0
jayjo01,1954,1,ML1,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeffcha01,1954,1,CHN,NL,56,31,13,8,2,1,1,6,2,0,1,7,,0,0,2,1
jenseja01,1954,1,BOS,AL,152,580,92,160,25,7,25,117,22,7,79,52,,2,1,11,32
jethrsa01,1954,1,PIT,NL,2,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
johnsdo03,1954,1,CHA,AL,46,35,0,1,0,0,0,1,0,0,2,12,,0,7,1,0
johnser02,1954,1,ML1,NL,40,13,2,3,0,0,0,1,0,0,0,2,,0,5,0,0
jokst01,1954,1,PHI,NL,3,3,0,0,0,0,0,0,0,0,0,2,,0,0,0,0
jokst01,1954,2,CHA,AL,3,12,1,2,0,0,0,2,0,0,1,2,,0,0,0,1
jollyda01,1954,1,ML1,NL,48,31,6,9,1,0,1,3,0,0,1,7,,0,2,0,1
jonesgo01,1954,1,SLN,NL,11,24,0,3,1,0,0,1,0,0,1,4,,0,4,0,0
joneswi01,1954,1,PHI,NL,142,535,64,145,28,3,12,56,4,1,61,54,,0,8,6,10
joosted01,1954,1,PHA,AL,19,47,7,17,3,0,1,9,0,1,10,10,,0,0,0,4
judsoho01,1954,1,CIN,NL,37,24,2,2,0,0,0,2,0,0,1,10,,0,0,0,1
kalinal01,1954,1,DET,AL,138,504,42,139,18,3,4,43,9,5,22,45,,0,7,2,21
kattra01,1954,1,NY1,NL,86,200,26,51,7,1,9,33,1,0,19,29,,0,4,4,4
kazante01,1954,1,PHI,NL,39,104,7,14,2,0,1,8,0,1,4,14,,0,0,2,4
keegabo01,1954,1,CHA,AL,32,75,5,9,2,1,0,7,0,0,4,11,,0,1,4,3
kellefr02,1954,1,BAL,AL,10,34,3,7,2,0,0,1,0,0,5,4,,0,0,0,0
kellge01,1954,1,BOS,AL,26,93,15,24,3,0,0,10,0,0,15,3,,0,1,0,2
kellge01,1954,2,CHA,AL,71,233,25,66,10,0,5,48,1,1,18,12,,0,1,9,5
kellnal01,1954,1,PHA,AL,27,55,2,10,2,0,0,6,0,0,2,8,,0,5,1,1
kemmeru01,1954,1,BOS,AL,19,21,1,3,0,0,0,2,0,0,3,11,,0,2,0,1
kennebo01,1954,1,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
kennebo01,1954,2,BAL,AL,106,323,37,81,13,2,6,45,2,1,28,43,,0,3,5,16
keriagu01,1954,1,WS1,AL,22,15,0,1,0,0,0,0,0,0,1,9,,0,2,0,1
kielyle01,1954,1,BOS,AL,28,50,5,9,1,0,1,3,0,0,2,17,,0,1,0,0
killeha01,1954,1,WS1,AL,9,13,1,4,1,0,0,3,0,0,2,3,,0,0,0,1
kindeel01,1954,1,BOS,AL,48,27,0,5,2,0,0,0,0,0,2,5,,0,5,0,0
kinerra01,1954,1,CHN,NL,147,557,88,159,36,5,22,73,2,0,76,90,,2,5,3,17
kingch01,1954,1,DET,AL,11,28,4,6,0,1,0,3,0,0,3,8,,0,0,0,1
kingne01,1954,1,PIT,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kippeth01,1954,1,PHI,NL,11,2,0,0,0,0,0,0,0,0,0,2,,0,0,0,0
kirrejo01,1954,1,CHA,AL,9,23,4,7,1,0,0,4,1,0,5,2,,1,0,0,1
kitsoch01,1954,1,CHN,NL,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
klippjo01,1954,1,CHN,NL,36,45,2,6,1,0,0,3,0,0,0,14,,0,2,1,0
kluszte01,1954,1,CIN,NL,149,573,104,187,28,3,49,141,0,2,78,35,,3,0,5,12
kobacni01,1954,1,PIT,NL,4,10,0,0,0,0,0,0,0,0,0,8,,0,0,0,0
kokosdi01,1954,1,BAL,AL,11,10,1,2,0,0,1,1,0,0,4,3,,0,0,0,1
konikal01,1954,1,NY1,NL,10,1,0,0,0,0,0,0,0,0,0,1,,0,0,0,0
konstji01,1954,1,PHI,NL,33,13,0,0,0,0,0,0,0,0,0,4,,0,0,0,0
konstji01,1954,2,NYA,AL,9,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
korchst01,1954,1,WS1,AL,2,7,0,1,0,0,0,0,0,0,0,2,,0,0,0,0
kosloda01,1954,1,BAL,AL,3,3,0,0,0,0,0,0,0,0,0,2,,0,0,0,0
kosloda01,1954,2,ML1,NL,12,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
kressch01,1954,1,DET,AL,24,37,4,7,0,1,0,3,0,1,1,4,,0,0,0,0
kressch01,1954,2,BRO,NL,13,12,1,1,0,0,0,2,0,0,0,0,,0,0,0,0
kretllo01,1954,1,BAL,AL,32,51,1,8,0,0,0,1,0,0,5,19,,0,4,0,0
kryhodi01,1954,1,BAL,AL,100,300,32,78,13,2,1,34,0,0,19,24,,2,5,4,10
kuennha01,1954,1,DET,AL,155,656,81,201,28,6,5,48,9,9,29,13,,1,6,4,19
kuzavbo01,1954,1,NYA,AL,20,6,0,0,0,0,0,0,0,0,1,4,,0,0,0,1
kuzavbo01,1954,2,BAL,AL,4,7,0,0,0,0,0,0,0,0,0,4,,0,1,0,0
labincl01,1954,1,BRO,NL,47,30,2,1,0,0,0,0,0,0,4,15,,0,0,0,1
lakemal01,1954,1,DET,AL,5,6,0,0,0,0,0,0,0,0,0,1,,0,0,0,0
